2018-08-18; 11:54:7; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 11:55:7; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 11:56:7; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 11:57:7; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 11:58:6; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 11:59:6; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:0:6; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:1:6; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:2:6; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:3:5; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:4:5; 26.50; 46.20; 14.03; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:5:5; 26.50; 46.20; 14.03; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:6:5; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:7:5; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:8:5; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:9:4; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:10:4; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:11:4; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:12:4; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:13:4; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:14:3; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:15:3; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:16:3; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:17:3; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:18:3; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:19:2; 26.50; 46.20; 14.03; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:20:2; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:21:2; 26.50; 46.20; 14.03; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:22:2; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:23:2; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:24:2; 27.50; 46.20; 14.94; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:25:1; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:26:1; 26.50; 46.20; 14.03; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:27:1; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:28:1; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:29:1; 28.50; 46.20; 15.84; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:30:0; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:31:0; 28.50; 46.20; 15.84; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:32:0; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:33:0; 26.50; 46.20; 14.03; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:34:0; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:34:59; 28.50; 46.20; 15.84; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:35:59; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.30; 
2018-08-18; 12:36:59; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:37:59; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:38:59; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:39:58; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:40:58; 27.50; 46.20; 14.94; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:41:58; 28.50; 46.20; 15.84; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:42:58; 26.50; 46.20; 14.03; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:43:58; 26.50; 46.20; 14.03; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:44:58; 28.50; 46.20; 15.84; 11.30; 26.60; -7.22; 0; 34.30; 
2018-08-18; 12:45:57; 27.50; 46.20; 14.94; 14.30; 26.60; -4.64; 0; 34.30; 
2018-08-18; 12:46:57; 27.50; 46.20; 14.94; 12.30; 26.60; -6.36; 0; 34.30; 
2018-08-18; 12:47:57; 27.50; 46.20; 14.94; 13.30; 26.60; -5.50; 0; 34.30; 
2018-08-18; 12:48:57; 27.50; 46.20; 14.94; 10.30; 26.60; -8.08; 0; 34.30; 
